"","Date.time","Sample","Details","soilmass_g","BulkDensity","soil_pctC","temperature","CO2_ppmv","SoilVolume","CO2.C_ug","Datetime","Site","Treatment","Plot","Canopy","Depth","Diff_time","Diff_CO2C","CO2flux","CO2flux_by_ppm","Cum.Elapsed.time","Cum.Elapsed.days"
"11","9/14/19 11:31","ANTAddP11Can0-5",39,50.05,5.977610859,1.342524322,25,19153.8,0.00837291037850746,4189.80533124782,2019-09-14 11:31:00,"ANT","Add","P11","Can","0-5",236.2,3658.12280150798,23.0490029222392,15.4873954339881,2232.6,93.025
"12","2/10/19 15:37","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,4991.3,0.00704610965957916,1095.07395081027,2019-02-10 15:37:00,"ANT","Add","P1","Can","0-5",25.95,427.516098120508,24.5476437210429,16.474608790771,120.683333333333,5.02847222222222
"13","2/11/19 16:27","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,6011.6,0.00704610965957916,1318.92424071705,2019-02-11 16:27:00,"ANT","Add","P1","Can","0-5",24.8333333333333,223.850289906782,13.4312781792467,9.01410563383016,145.516666666667,6.06319444444444
"14","2/13/19 15:59","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,4567.4,0.00704610965957916,1002.07175744412,2019-02-13 15:59:00,"ANT","Add","P1","Can","0-5",23.25,357.089808734958,22.8849095006967,15.3587014509659,193.05,8.04375
"15","2/15/19 15:56","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,6528.7,0.00704610965957916,1432.37419162443,2019-02-15 15:56:00,"ANT","Add","P1","Can","0-5",47.95,430.302434180311,13.3714927195196,8.97398194328072,241,10.0416666666667
"16","2/22/19 13:37","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,6317.8,0.00704610965957916,1386.1034613085,2019-02-22 13:37:00,"ANT","Add","P1","Can","0-5",51.0833333333333,412.355797196703,12.0278381909112,8.07221788965814,406.683333333333,16.9451388888889
"17","3/1/19 15:04","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,6371.9,0.00704610965957916,1397.97281413018,2019-03-01 15:04:00,"ANT","Add","P1","Can","0-5",101,254.982658952918,3.76169840276731,2.52458078171206,576.133333333333,24.0055555555556
"18","3/4/19 16:30","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,8147.7,0.00704610965957916,1787.57719011417,2019-03-04 16:30:00,"ANT","Add","P1","Can","0-5",73.4333333333333,389.604375983988,7.90542612478094,5.30555210146148,649.566666666667,27.0652777777778
"19","3/12/19 9:16","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,8880,0.00704610965957916,1948.24127646008,2019-03-12 09:16:00,"ANT","Add","P1","Can","0-5",141.583333333333,628.066475464221,6.60979789671168,4.43601983847595,834.333333333333,34.7638888888889
"20","3/19/19 12:58","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,12292.2,0.00704610965957916,2696.86615073228,2019-03-19 12:58:00,"ANT","Add","P1","Can","0-5",94.45,1126.86450947683,17.7772442578749,11.9308047588865,1006.03333333333,41.9180555555556
"21","3/25/19 14:13","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,10378.9,0.00704610965957916,2277.09475047878,2019-03-25 14:13:00,"ANT","Add","P1","Can","0-5",96.85,932.939907645407,14.3532003411793,9.63283332623032,1151.28333333333,47.9701388888889
"22","4/8/19 15:11","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,8745.4,0.00704610965957916,1918.71050215698,2019-04-08 15:11:00,"ANT","Add","P1","Can","0-5",119.033333333333,549.763850287576,6.88180376932955,4.61857057088414,1488.25,62.0104166666667
"23","4/14/19 16:29","ANTAddP1Can0-5",16,49.99,7.094695146,1.342524322,25,6609.8,0.00704610965957916,1450.16725102994,2019-04-14 16:29:00,"ANT","Add","P1","Can","0-5",123.55,709.265134970738,8.55382898161841,5.7407133546802,1633.55,68.0645833333333
"24","6/17/19 14:29","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,13007.6,0.00685462849292582,2855.04480601763,2019-06-17 14:29:00,"ANT","Add","P2","Can","0-5",72.4333333333333,2264.32998649403,58.0900492603432,31.2608833846391,99.7666666666667,4.15694444444444
"25","6/20/19 9:48","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,8416.2,0.00685462849292582,1847.27606141068,2019-06-20 09:48:00,"ANT","Add","P2","Can","0-5",47.85,888.739039026877,34.5138028372742,18.57343864215,167.083333333333,6.96180555555556
"26","6/25/19 10:13","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,11243.3,0.00685462849292582,2467.79769269489,2019-06-25 10:13:00,"ANT","Add","P2","Can","0-5",120.416666666667,620.521631284207,9.57570642561899,5.15312081343286,287.5,11.9791666666667
"27","7/1/19 11:24","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,7857.9,0.00685462849292582,1724.73450761139,2019-07-01 11:24:00,"ANT","Add","P2","Can","0-5",94.3166666666667,1292.86497285504,25.4721277560238,13.7077042536319,432.683333333333,18.0284722222222
"28","7/5/19 9:50","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,7964.1,0.00685462849292582,1748.04440016644,2019-07-05 09:50:00,"ANT","Add","P2","Can","0-5",92.8166666666667,931.122657222547,18.6415244777225,10.0318476267468,527.116666666667,21.9631944444444
"29","7/9/19 16:19","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,8471.9,0.00685462849292582,1859.50168302383,2019-07-09 16:19:00,"ANT","Add","P2","Can","0-5",102.483333333333,111.457282857388,2.02095064394062,1.08756496526968,629.6,26.2333333333333
"30","7/17/19 13:26","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,12421.8,0.00685462849292582,2726.46726309156,2019-07-17 13:26:00,"ANT","Add","P2","Can","0-5",168.266666666667,2022.12220462493,22.3310839912341,12.0173665092607,818.716666666667,34.1131944444444
"31","8/1/19 10:35","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,12058,0.00685462849292582,2646.61661420713,2019-08-01 10:35:00,"ANT","Add","P2","Can","0-5",162.033333333333,1820.45432063642,20.8773762460414,11.2350606087415,1175.86666666667,48.9944444444444
"32","8/9/19 14:18","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,7089.1,0.00685462849292582,1555.99020067803,2019-08-09 14:18:00,"ANT","Add","P2","Can","0-5",95.8333333333333,551.250425160159,10.688895754007,5.75217834949731,1371.58333333333,57.1493055555556
"33","8/20/19 12:43","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,9642.6,0.00685462849292582,2116.45922741364,2019-08-20 12:43:00,"ANT","Add","P2","Can","0-5",121.933333333333,1141.5701617591,17.3972522566449,9.36224845619822,1634,68.0833333333333
"34","9/4/19 13:09","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,17290.3,0.00685462849292582,3795.05682904507,2019-09-04 13:09:00,"ANT","Add","P2","Can","0-5",263.8,2878.39859667542,20.275736634951,10.911291117041,1994.43333333333,83.1013888888889
"35","9/14/19 11:28","ANTAddP2Can0-5",37,50,7.294341342,1.076290476,25,14842.3,0.00685462849292582,3257.74405150493,2019-09-14 11:28:00,"ANT","Add","P2","Can","0-5",236.166666666667,2489.48335544855,19.5880464628063,10.5412139256819,2232.75,93.03125
"36","6/17/19 14:29","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,6089.1,0.00869227034107375,1331.00815408113,2019-06-17 14:29:00,"ANT","Add","P5","Can","0-5",72.4166666666667,889.371643840616,22.0384394387407,12.2813115374999,99.6666666666667,4.15277777777778
"37","6/20/19 9:49","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,7368.9,0.00869227034107375,1610.75790947898,2019-06-20 09:49:00,"ANT","Add","P5","Can","0-5",47.85,723.768881932967,27.1427630316345,15.1257864562794,167,6.95833333333333
"38","6/25/19 10:14","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,11409.7,0.00869227034107375,2494.03092996001,2019-06-25 10:14:00,"ANT","Add","P5","Can","0-5",120.416666666667,883.27302048103,13.1626839765864,7.3351392704307,287.416666666667,11.9756944444444
"39","7/1/19 11:25","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,3096.8,0.00869227034107375,676.925334049112,2019-07-01 11:25:00,"ANT","Add","P5","Can","0-5",94.3166666666667,310.26473105714,5.90309887132895,3.28960662014992,432.6,18.025
"40","7/9/19 16:22","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,2981.2,0.00869227034107375,651.656486007237,2019-07-09 16:22:00,"ANT","Add","P5","Can","0-5",102.533333333333,89.3371816151742,1.56351935310198,0.871298910421075,629.55,26.23125
"41","7/10/19 13:11","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,3072.2,0.00869227034107375,671.548053237432,2019-07-10 13:11:00,"ANT","Add","P5","Can","0-5",20.8166666666667,19.8915672301954,1.71472272799553,0.95555967478921,650.366666666667,27.0986111111111
"42","7/17/19 13:27","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,3412.6,0.00869227034107375,745.955629997416,2019-07-17 13:27:00,"ANT","Add","P5","Can","0-5",168.266666666667,74.4075767599837,0.793515034945284,0.442200337321615,818.633333333333,34.1097222222222
"43","7/24/19 13:34","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,3896.9,0.00869227034107375,851.818113619215,2019-07-24 13:34:00,"ANT","Add","P5","Can","0-5",168.116666666667,105.862483621798,1.12997126237245,0.629696541816982,986.75,41.1145833333333
"44","7/25/19 16:34","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,4100.5,0.00869227034107375,896.322762938641,2019-07-25 16:34:00,"ANT","Add","P5","Can","0-5",27,44.5046493194262,2.95786064799514,1.64832034516393,1013.75,42.2395833333333
"45","8/1/19 10:36","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,7278.6,0.00869227034107375,1591.0193543044,2019-08-01 10:36:00,"ANT","Add","P5","Can","0-5",162.033333333333,694.696591365759,7.69355197230414,4.28736838942044,1175.78333333333,48.9909722222222
"46","8/5/19 14:29","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,10380.5,0.00869227034107375,2269.05949047301,2019-08-05 14:29:00,"ANT","Add","P5","Can","0-5",99.8833333333333,678.040136168606,12.1814353724615,6.7883210696006,1275.66666666667,53.1527777777778
"47","8/13/19 14:02","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,8253.2,0.00869227034107375,1804.05585345328,2019-08-13 14:02:00,"ANT","Add","P5","Can","0-5",95.7333333333333,610.386948720854,11.4413731104464,6.37590823872758,1467.21666666667,61.1340277777778
"48","8/20/19 12:43","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,12657.1,0.00869227034107375,2766.6984130693,2019-08-20 12:43:00,"ANT","Add","P5","Can","0-5",121.933333333333,1748.49061839926,25.7322019019643,14.3397262307211,1633.9,68.0791666666667
"49","9/4/19 13:10","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,12790.6,0.00869227034107375,2795.87999796195,2019-09-04 13:10:00,"ANT","Add","P5","Can","0-5",263.8,1740.99302767404,11.8429073303611,6.5996703096059,1994.35,83.0979166666667
"50","9/14/19 11:30","ANTAddP5Can0-5",38,50,5.752237107,1.114535498,25,15798.7,0.00869227034107375,3453.41651867789,2019-09-14 11:30:00,"ANT","Add","P5","Can","0-5",236.183333333333,3090.31891069902,23.4795701677531,13.0844072148713,2232.68333333333,93.0284722222222
"51","6/17/19 14:36","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,9771.6,0.00799297704208498,2139.31440996502,2019-06-17 14:36:00,"ANT","Ctrl","P10","Can","0-5",72.4666666666667,1652.10348361354,39.2736835732488,22.7981161492208,99.1,4.12916666666667
"52","6/20/19 9:55","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,5761.2,0.00799297704208498,1261.31014150093,2019-06-20 09:55:00,"ANT","Ctrl","P10","Can","0-5",47.8833333333333,497.982373092066,17.9156376307067,10.3999103325875,166.416666666667,6.93402777777778
"53","6/25/19 10:21","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,7396.6,0.00799297704208498,1619.35127970315,2019-06-25 10:21:00,"ANT","Ctrl","P10","Can","0-5",120.433333333333,358.041138202218,5.12140235686918,2.97294053309343,286.85,11.9520833333333
"54","6/27/19 13:09","ANTCtrlP10Can0-5",42,50.01,6.25674261,1.16075475,25,5408.9,0.00799297703569749,1184.18045276367,2019-06-27 13:09:00,"ANT","Ctrl","P10","Can","0-5",2.93333333333333,111.611454251694,65.5465782996379,38.0493594039866,337.65,14.06875
"55","7/1/19 11:39","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,7109.9,0.00799297704208498,1556.58351993638,2019-07-01 11:39:00,"ANT","Ctrl","P10","Can","0-5",94.5,372.403067172706,6.78866089563135,3.94077319759477,432.15,18.00625
"56","7/5/19 9:58","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,6187.9,0.00799297704208498,1354.72835947261,2019-07-05 09:58:00,"ANT","Ctrl","P10","Can","0-5",92.7833333333333,543.739128555111,10.0953944082137,5.86031034907611,526.466666666667,21.9361111111111
"57","7/17/19 13:34","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,10679,0.00799297704208498,2337.9731655017,2019-07-17 13:34:00,"ANT","Ctrl","P10","Can","0-5",168.35,1747.31694270865,17.8797417670165,10.3790730187624,818.066666666667,34.0861111111111
"58","8/1/19 10:47","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,9079.1,0.00799297704208498,1987.70410777287,2019-08-01 10:47:00,"ANT","Ctrl","P10","Can","0-5",162.183333333333,1379.00790100778,14.6474898953001,8.50277197209609,1175.28333333333,48.9701388888889
"59","8/9/19 14:26","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,5745.1,0.00799297704208498,1257.78533880736,2019-08-09 14:26:00,"ANT","Ctrl","P10","Can","0-5",95.8333333333333,220.31111494001,3.96024896207818,2.29889859067836,1370.93333333333,57.1222222222222
"60","8/15/19 10:53","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,5410.3,0.00799297704208498,1184.48695732876,2019-08-15 10:53:00,"ANT","Ctrl","P10","Can","0-5",44.7166666666667,214.334275590052,8.25704934417405,4.79316307692998,1511.38333333333,62.9743055555556
"61","8/20/19 12:52","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,5232.9,0.00799297704208498,1145.64844814626,2019-08-20 12:52:00,"ANT","Ctrl","P10","Can","0-5",119.016666666667,831.481251545924,12.0350348768577,6.98625894031024,1633.36666666667,68.0569444444444
"62","9/4/19 13:18","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,15840.4,0.00799297704208498,3467.96798677902,2019-09-04 13:18:00,"ANT","Ctrl","P10","Can","0-5",263.8,2388.85292612186,15.5997377011129,9.05554558802826,1993.8,83.075
"63","9/14/19 11:37","ANTCtrlP10Can0-5",42,50.01,6.256742605,1.160754753,25,12199.4,0.00799297704208498,2670.83714160703,2019-09-14 11:37:00,"ANT","Ctrl","P10","Can","0-5",236.283333333333,2101.63623955741,15.322411951419,8.89455980626682,2232.11666666667,93.0048611111111
"64","2/10/19 15:38","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,8352.1,0.00914341117083672,1823.82505592922,2019-02-10 15:38:00,"ANT","Ctrl","P3","Can","0-5",25.95,786.405954660254,39.2497669379365,30.3046610659057,120.483333333333,5.02013888888889
"65","2/13/19 16:01","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,7435.9,0.00914341117083672,1623.75698727076,2019-02-13 16:01:00,"ANT","Ctrl","P3","Can","0-5",23.2666666666667,585.922988238801,32.6162495139123,25.182936457255,192.866666666667,8.03611111111111
"66","2/15/19 15:58","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,8594.6,0.00914341117083672,1876.77911252132,2019-02-15 15:58:00,"ANT","Ctrl","P3","Can","0-5",47.95,253.022125250558,6.83435508025828,5.27679093327546,240.816666666667,10.0340277777778
"67","2/18/19 10:52","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,8646.3,0.00914341117083672,1888.06869901951,2019-02-18 10:52:00,"ANT","Ctrl","P3","Can","0-5",66.9,11.2895864981908,0.218564472339643,0.168753161407935,307.716666666667,12.8215277777778
"68","2/22/19 13:39","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,7228.5,0.00914341117083672,1578.46762093179,2019-02-22 13:39:00,"ANT","Ctrl","P3","Can","0-5",51.1,65.2044589624725,1.6526620202271,1.27601680944173,406.5,16.9375
"69","2/25/19 10:05","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,8982.6,0.00914341117083672,1961.50560306867,2019-02-25 10:05:00,"ANT","Ctrl","P3","Can","0-5",68.4333333333333,383.037982136882,7.24939555783782,5.59724279790864,474.933333333333,19.7888888888889
"70","3/1/19 15:05","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,17012.1,0.00914341117083672,3714.88538618713,2019-03-01 15:05:00,"ANT","Ctrl","P3","Can","0-5",101,1753.37978311846,22.4844501810836,17.36019587246,575.933333333333,23.9972222222222
"71","3/12/19 9:17","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,21956.4,0.00914341117083672,4794.55854910793,2019-03-12 09:17:00,"ANT","Ctrl","P3","Can","0-5",141.583333333333,2852.59681434851,26.0949164814419,20.1478291772702,834.133333333333,34.7555555555556
"72","3/19/19 12:59","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,14909.8,0.00914341117083672,3255.81192980131,2019-03-19 12:59:00,"ANT","Ctrl","P3","Can","0-5",94.45,443.416525014054,6.08047578169653,4.69472234001115,1005.83333333333,41.9097222222222
"73","3/25/19 14:14","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,15428.4,0.00914341117083672,3369.0571823731,2019-03-25 14:14:00,"ANT","Ctrl","P3","Can","0-5",96.85,1451.77094614938,19.4144962727031,14.9898910289043,1151.08333333333,47.9618055555556
"74","4/1/19 13:47","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,19919.6,0.00914341117083672,4349.78814718307,2019-04-01 13:47:00,"ANT","Ctrl","P3","Can","0-5",167.55,980.730964809966,7.58111538305717,5.85336296514453,1318.63333333333,54.9430555555556
"75","4/8/19 15:16","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,16139.4,0.00914341117083672,3524.31629262869,2019-04-08 15:16:00,"ANT","Ctrl","P3","Can","0-5",119.1,1445.54747970454,15.7198446745494,12.1372584358064,1488.11666666667,62.0048611111111
"76","4/14/19 16:30","ANTCtrlP3Can0-5",17,50.01,5.469512315,1.543886943,25,15195.8,0.00914341117083672,3318.26496149343,2019-04-14 16:30:00,"ANT","Ctrl","P3","Can","0-5",123.566666666667,2124.03634253876,22.2632346215352,17.189395812291,1633.35,68.05625
"77","6/17/19 14:35","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,7723.4,0.00806065720202844,1690.64166972066,2019-06-17 14:35:00,"ANT","Ctrl","P7","Can","0-5",72.4666666666667,1299.60115922153,34.7517691996987,17.9337786461112,99.3666666666667,4.14027777777778
"78","6/20/19 9:54","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,4378.1,0.00806065720202844,958.360086775774,2019-06-20 09:54:00,"ANT","Ctrl","P7","Can","0-5",47.8833333333333,422.12411578959,17.0828726209837,8.81567941085116,166.683333333333,6.94513888888889
"79","6/25/19 10:19","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,5759.4,0.00806065720202844,1260.72476274557,2019-06-25 10:19:00,"ANT","Ctrl","P7","Can","0-5",120.416666666667,302.364675969799,4.86574747706802,2.51098692846892,287.1,11.9625
"80","6/27/19 13:08","ANTCtrlP7Can0-5",40,50.01,6.20420876,1.031901,25,4622.1,0.00806065719813077,1011.77135221329,2019-06-27 13:08:00,"ANT","Ctrl","P7","Can","0-5",2.93333333333333,50.7625920289648,33.5341640468263,17.3054291007835,337.916666666667,14.0798611111111
"81","7/1/19 11:38","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,8917.4,0.00806065720202844,1952.00663251508,2019-07-01 11:38:00,"ANT","Ctrl","P7","Can","0-5",94.5,940.235280301791,19.2801251590996,9.94957968573324,432.416666666667,18.0173611111111
"82","7/5/19 9:57","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,2634.7,0.00806065720202844,576.732217315304,2019-07-05 09:57:00,"ANT","Ctrl","P7","Can","0-5",92.8333333333333,208.829291880973,4.35905737430926,2.24950763247009,526.733333333333,21.9472222222222
"83","7/9/19 16:29","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,3896.4,0.00806065720202844,852.916617279899,2019-07-09 16:29:00,"ANT","Ctrl","P7","Can","0-5",102.533333333333,276.184399964595,5.21962355114435,2.69360598144924,629.266666666667,26.2194444444444
"84","7/10/19 13:12","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,4013.8,0.00806065720202844,878.615316301729,2019-07-10 13:12:00,"ANT","Ctrl","P7","Can","0-5",20.7166666666667,25.6986990218304,2.40378916911101,1.24048426493148,649.983333333333,27.0826388888889
"85","7/17/19 13:32","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,9575.2,0.00806065720202844,2095.9981505437,2019-07-17 13:32:00,"ANT","Ctrl","P7","Can","0-5",168.333333333333,1217.38283424197,14.0140016570006,7.23197723312064,818.316666666667,34.0965277777778
"86","7/24/19 13:40","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,10666.3,0.00806065720202844,2334.83844443399,2019-07-24 13:40:00,"ANT","Ctrl","P7","Can","0-5",168.133333333333,238.840293890283,2.75270003229196,1.42054100251953,986.45,41.1020833333333
"87","8/1/19 10:45","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,11780.4,0.00806065720202844,2578.71340678681,2019-08-01 10:45:00,"ANT","Ctrl","P7","Can","0-5",162.166666666667,1934.71364083941,23.1185301163726,11.9304027184342,1175.53333333333,48.9805555555556
"88","8/13/19 14:09","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,4484.9,0.00806065720202844,981.73846033226,2019-08-13 14:09:00,"ANT","Ctrl","P7","Can","0-5",95.7333333333333,412.514465985004,8.34989696182908,4.30899511822776,1466.93333333333,61.1222222222222
"89","8/15/19 10:52","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,5528.1,0.00806065720202844,1210.09350990273,2019-08-15 10:52:00,"ANT","Ctrl","P7","Can","0-5",44.7166666666667,228.355049570473,9.89569523326011,5.10671001648467,1511.65,62.9854166666667
"90","8/20/19 12:51","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,7299.1,0.00806065720202844,1597.76298151825,2019-08-20 12:51:00,"ANT","Ctrl","P7","Can","0-5",119.016666666667,1334.38415133881,21.7259215340546,11.2117419241463,1633.63333333333,68.0680555555556
"91","9/4/19 13:17","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,20194.9,0.00806065720202844,4420.63591887533,2019-09-04 13:17:00,"ANT","Ctrl","P7","Can","0-5",263.8,3567.98197995,26.2091523504269,13.5253297192949,1994.06666666667,83.0861111111111
"92","9/14/19 11:36","ANTCtrlP7Can0-5",40,50.01,6.204208757,1.031900995,25,13249.4,0.00806065720202844,2900.2754925029,2019-09-14 11:36:00,"ANT","Ctrl","P7","Can","0-5",236.266666666667,2435.37858464461,19.9741884437021,10.3077536031798,2232.38333333333,93.0159722222222
"93","6/14/19 11:12","ANTCtrlP8Can0-5",41,50.03,6.619347224,1.043835458,25,4006.2,0.00755814709622793,877.939686933984,2019-06-14 11:12:00,"ANT","Ctrl","P8","Can","0-5",23.8,640.057521748312,51.4967119550167,26.8931731827022,23.8,0.991666666666667
"94","6/14/19 14:08","ANTCtrlP8Can0-5",41,50.03,6.619347224,1.043835458,25,4007,0.00755814709622793,878.115003131265,2019-06-14 14:08:00,"ANT","Ctrl","P8","Can","0-5",2.93333333333333,0.175316197281063,0.114445330154019,0.059766885436726,26.7333333333333,1.11388888888889
"95","6/18/19 10:02","ANTCtrlP8Can0-5",41,50.03,6.619347224,1.043835458,25,3761.9,0.00755814709622793,824.402503189295,2019-06-18 10:02:00,"ANT","Ctrl","P8","Can","0-5",19.4333333333333,196.025423084831,19.3153486458,10.0870715137992,118.633333333333,4.94305555555556
