date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180912,CampColton,3,Ctrl,Can,1,14:44:01,2514,5.23,26.45,14.47,27.75
180912,CampColton,3,Ctrl,Can,2,14:45:19,2592,5.31,25.53,14.47,28.06
180912,CampColton,3,Ctrl,Can,4,14:47:44,2737,5.84,22.96,14.43,28.38
180912,CampColton,5,Exl,IC,1,14:52:09,136,4.75,12.7,15.73,29.32
180912,CampColton,5,Exl,IC,2,14:53:18,205,4.9,12.94,15.72,29.52
180912,CampColton,5,Exl,IC,3,14:54:30,276.5,5.13,12.77,15.75,29.72
180912,CampColton,5,Exl,IC,4,14:55:45,351.5,4.82,12.48,15.83,29.95
180912,CampColton,5,Exl,Can,1,14:58:04,491,5.12,7.2,15.94,29.96
180912,CampColton,5,Exl,Can,2,14:59:12,558.5,4.94,7.15,15.99,29.91
180912,CampColton,5,Exl,Can,3,15:00:17,624,5.15,7.07,16,30.04
180912,CampColton,5,Exl,Can,4,15:01:23,689.5,5.13,7.01,16.01,30.11
180912,CampColton,6,Add,IC,2,15:05:21,928,6.66,15.71,17.17,30.87
180912,CampColton,6,Add,IC,3,15:06:16,982.5,6.36,15.37,17.12,31.09
180912,CampColton,6,Add,IC,4,15:07:12,1039.5,6.6,15.03,17.02,31.26
180912,CampColton,6,Add,Can,1,15:08:37,1124,5.77,17.9,17.14,31.11
180912,CampColton,6,Add,Can,2,15:09:37,1184.5,6.13,18.93,17.2,31.18
180912,CampColton,6,Add,Can,3,15:10:36,1243,6.06,18.8,17.23,31.15
180912,CampColton,6,Add,Can,4,15:11:37,1304,5.9,18.5,17.22,31.09
180912,CampColton,7,Ctrl,IC,1,15:22:02,188,4.46,12.49,15.45,31.76
180912,CampColton,7,Ctrl,IC,2,15:23:14,259.5,4.44,12.91,15.47,32.08
180912,CampColton,7,Ctrl,IC,3,15:24:26,331.5,4.41,13.03,15.59,32.26
180912,CampColton,7,Ctrl,IC,4,15:25:42,407.5,4.36,13.03,15.72,32.46
180912,CampColton,7,Ctrl,Can,1,15:27:24,510,5.5,20.12,15.85,32.06
180912,CampColton,7,Ctrl,Can,2,15:28:20,566,6.35,22.48,15.88,32.43
180912,CampColton,7,Ctrl,Can,3,15:29:18,624,6.4,23.13,15.92,32.64
180912,CampColton,7,Ctrl,Can,4,15:30:17,682.5,6.52,23.63,15.94,32.48
180912,CampColton,8,Exl,IC,1,15:33:08,854,3.85,16.59,19.58,33.26
180912,CampColton,8,Exl,IC,2,15:34:27,932.5,4.23,17.92,19.66,33.77
180912,CampColton,8,Exl,IC,3,15:35:44,1010,4.34,18,19.71,34.22
180912,CampColton,8,Exl,IC,4,15:37:06,1091.5,4.26,17.88,19.75,34.44
180912,CampColton,8,Exl,Can,1,15:38:44,1189.5,5.24,12.63,19.86,34.51
180912,CampColton,8,Exl,Can,2,15:39:55,1260.5,5.6,13.25,19.89,34.66
180912,CampColton,8,Exl,Can,3,15:41:07,1332.5,5.38,12.32,19.93,34.6
180912,CampColton,8,Exl,Can,4,15:42:17,1403,5.35,11.45,19.99,34.6
180912,CampColton,9,Add,IC,1,15:44:31,1537,7.82,14.11,20.45,33.76
180912,CampColton,9,Add,IC,2,15:45:24,1590,7.04,16.06,20.31,33.61
180912,CampColton,9,Add,IC,3,15:46:19,1645,6.73,16.87,20.23,33.49
180912,CampColton,9,Add,IC,4,15:47:16,1701.5,6.39,16.99,20.25,33.4
180912,CampColton,9,Add,Can,2,15:49:13,1818.5,8.34,24.52,20.27,33.12
180912,CampColton,9,Add,Can,3,15:49:58,1864,9.18,25.14,20.28,33.08
180912,CampColton,9,Add,Can,4,15:50:42,1908,9.63,25.27,20.3,32.93
