date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180724,Arboretum,3,Add,Can,4,9:13:06,3328.5,2.04,78.86,18.42,18.28
180724,Arboretum,4,Exl,IC,1,9:16:31,3533,1.87,68.34,19.94,18.87
180724,Arboretum,4,Exl,IC,2,9:18:11,3633.5,1.81,67.89,19.95,19.3
180724,Arboretum,4,Exl,IC,3,9:19:55,3737.5,1.76,67.55,19.96,19.65
180724,Arboretum,4,Exl,IC,4,9:21:38,3840,1.73,66.47,19.98,20.16
180724,Arboretum,4,Exl,Can,1,9:23:43,3965,2.47,66.26,19.99,20.73
180724,Arboretum,4,Exl,Can,2,9:25:09,4051,2.29,67.02,19.99,20.9
180724,Arboretum,4,Exl,Can,3,9:26:40,4142.5,2.14,67.53,20,20.97
180724,Arboretum,4,Exl,Can,4,9:28:12,4234.5,2.08,67.87,20.02,21.01
180724,Arboretum,5,Ctrl,IC,1,9:31:15,4417,3.26,65.99,16.5,20.78
180724,Arboretum,5,Ctrl,IC,2,9:32:19,4481.5,3.07,67.4,16.4,20.77
180724,Arboretum,5,Ctrl,IC,3,9:33:24,4546,3.01,68.12,16.37,20.73
180724,Arboretum,5,Ctrl,IC,4,9:34:30,4612,3.02,68.74,16.33,20.68
180724,Arboretum,5,Ctrl,Can,1,9:36:53,4755.5,2.56,66.89,16.29,20.97
180724,Arboretum,5,Ctrl,Can,2,9:38:14,4836.5,2.48,68.65,16.36,20.79
180724,Arboretum,5,Ctrl,Can,3,9:39:34,4916.5,2.39,68.84,16.46,20.93
180724,Arboretum,5,Ctrl,Can,4,9:40:55,4997.5,2.39,68.49,16.53,21.15
180724,Arboretum,8,Add,IC,1,9:48:55,5477.5,3.43,69.45,16.95,22.19
180724,Arboretum,8,Add,IC,2,9:49:55,5537.5,3.34,69.46,17.42,22.48
180724,Arboretum,8,Add,IC,3,9:50:55,5597.5,3.38,68.43,17.71,22.84
180724,Arboretum,8,Add,IC,4,9:51:59,5661.5,3.24,68.63,17.87,22.91
180724,Arboretum,8,Add,Can,1,9:54:37,5819,3.35,64.34,18.19,23.25
180724,Arboretum,8,Add,Can,2,9:56:12,5914.5,3.27,64.69,18.18,23.37
180724,Arboretum,8,Add,Can,3,9:57:46,6009,3.27,64.62,18.15,23.54
180724,Arboretum,8,Add,Can,4,9:59:24,6107,3.24,66.44,18.17,23.19
180724,Arboretum,6,Ctrl,IC,1,10:03:07,6330,3.58,65.17,18.4,24.05
180724,Arboretum,6,Ctrl,IC,2,10:04:43,6425.5,3.44,63.96,18.26,24.51
180724,Arboretum,6,Ctrl,IC,3,10:06:17,6519.5,3.35,64.67,18.2,24.37
180724,Arboretum,6,Ctrl,IC,4,10:07:54,6617,3.3,64.29,18.16,24.52
180724,Arboretum,6,Ctrl,Can,1,10:09:56,6738.5,3.55,67.59,18.18,23.88
180724,Arboretum,6,Ctrl,Can,2,10:11:26,6829,3.42,68.64,18.21,23.9
180724,Arboretum,6,Ctrl,Can,3,10:12:57,6919.5,3.35,68.72,18.24,24.03
180724,Arboretum,6,Ctrl,Can,4,10:14:26,7008.5,3.37,68.56,18.26,24.16
180724,Arboretum,7,Exl,IC,1,10:18:26,7249,2.7,54.12,19.85,26.14
180724,Arboretum,7,Exl,IC,2,10:20:23,7366,2.61,52.72,19.88,26.88
180724,Arboretum,7,Exl,IC,3,10:22:23,7485.5,2.48,51.32,19.91,27.66
180724,Arboretum,7,Exl,IC,4,10:24:26,7608.5,2.45,50.46,19.99,28.26
180724,Arboretum,7,Exl,Can,1,10:26:25,7727.5,3.48,43.77,20.03,29.14
180724,Arboretum,7,Exl,Can,2,10:27:57,7819.5,3.5,44.39,20.06,29.41
180724,Arboretum,7,Exl,Can,3,10:29:32,7914.5,3.4,44.44,20.1,29.72
180724,Arboretum,7,Exl,Can,4,10:31:07,8009.5,3.41,44.18,20.12,30.06
180724,Arboretum,9,Add,IC,1,10:34:24,8207,3.38,47.37,19.58,30.2
180724,Arboretum,9,Add,IC,2,10:35:48,8290.5,3.36,48.14,19.55,30.15
180724,Arboretum,9,Add,IC,3,10:37:21,8383,3.24,48.59,19.61,30.09
180724,Arboretum,9,Add,IC,4,10:38:55,8476.5,3.29,48.88,19.71,30.05
180724,Arboretum,9,Add,Can,1,10:41:04,8606,3.13,54.54,19.71,30.31
180724,Arboretum,9,Add,Can,2,10:42:42,8704,3.14,54.41,19.76,30.61
180724,Arboretum,9,Add,Can,3,10:44:19,8801.5,3.15,54.54,19.81,30.69
180724,Arboretum,9,Add,Can,4,10:45:55,8897,3.15,53.95,19.86,31.01
