date,site,Plot,Treatment,Microsite,Cycle,HHMMSS,FTime,EFFLUX,RHcmbr%,Tsoil_C,Tsch_C
180815,CampColton,5,Exl,Can,2,10:48:53,5956,5.32,52.61,14.21,18.55
180815,CampColton,5,Exl,Can,3,10:49:55,6017.5,5.35,52.57,14.24,18.62
180815,CampColton,5,Exl,Can,4,10:50:53,6075.5,5.3,52.29,14.25,18.71
180815,CampColton,7,Ctrl,IC,2,10:55:35,6357.5,3.15,51.93,13.66,18.89
180815,CampColton,7,Ctrl,IC,3,10:57:02,6445,3.12,52.33,13.69,18.85
180815,CampColton,7,Ctrl,IC,4,10:58:30,6532.5,3.08,52.09,13.69,18.99
180815,CampColton,7,Ctrl,Can,1,11:00:11,6633.5,3.93,51.76,13.69,19.02
180815,CampColton,7,Ctrl,Can,2,11:01:33,6715.5,3.78,51.62,13.69,19.13
180815,CampColton,7,Ctrl,Can,3,11:02:56,6799,3.7,51.41,13.66,19.2
180815,CampColton,7,Ctrl,Can,4,11:04:25,6887.5,3.63,51.32,13.63,19.26
180815,CampColton,8,Exl,IC,1,11:07:28,7070,3.18,52.4,14.74,19.66
180815,CampColton,8,Exl,IC,2,11:09:06,7168.5,3.18,53.39,14.72,19.59
180815,CampColton,8,Exl,IC,3,11:10:51,7273.5,3.14,53.23,14.72,19.7
180815,CampColton,8,Exl,IC,4,11:12:32,7374,3.13,53.17,14.73,19.73
180815,CampColton,8,Exl,Can,1,11:14:24,7486,3.5,54.19,14.8,19.75
180815,CampColton,8,Exl,Can,2,11:15:56,7578,3.42,54,14.83,20.06
180815,CampColton,8,Exl,Can,3,11:17:29,7671,3.36,54.58,14.89,19.95
180815,CampColton,8,Exl,Can,4,11:19:03,7765.5,3.32,54.03,14.94,20.14
